archetype,metaRating,height,weight,skillMoves,weakFoot,attributeAcceleration,attributeSprintSpeed,attributePositioning,attributeFinishing,attributeShotPower,attributeLongShots,attributeVolleys,attributePenalties,attributeVision,attributeCrossing,attributeFkAccuracy,attributeShortPassing,attributeLongPassing,attributeCurve,attributeAgility,attributeBalance,attributeReactions,attributeBallControl,attributeDribbling,attributeComposure,attributeInterceptions,attributeHeadingAccuracy,attributeDefensiveAwareness,attributeStandingTackle,attributeSlidingTackle,attributeJumping,attributeStamina,attributeStrength,attributeAggression,Finesse Shot,Chip Shot,Power Shot,Dead Ball,Power Header,Low Driven Shot,Incisive Pass,Pinged Pass,Long Ball Pass,Tiki Taka,Whipped Pass,Jockey,Block,Intercept,Anticipate,Slide Tackle,Bruiser,Technical,Rapid,Flair,First Touch,Trickster,Press Proven,Quick Step,Relentless,Trivela,Acrobatic,Long Throw,Aerial,accelerateType_EXPLOSIVE,accelerateType_MOSTLY_EXPLOSIVE,accelerateType_CONTROLLED_EXPLOSIVE,accelerateType_CONTROLLED,accelerateType_CONTROLLED_LENGTHY,accelerateType_MOSTLY_LENGTHY,accelerateType_LENGTHY,bodytype_Lean Medium,bodytype_Average Medium,bodytype_Stocky Medium,bodytype_Lean Tall,bodytype_Average Tall,bodytype_Stocky Tall,bodytype_Lean Short,bodytype_Average Short,bodytype_Stocky Short,bodytype_Unique
false_nine,92.25885679966676,188,86,4,5,90,90,99,99,99,94,94,98,93,87,76,93,95,89,86,86,99,94,90,98,47,98,51,51,43,93,85,92,86,2,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
target_forward,92.19717547569334,188,86,4,5,90,90,99,99,99,94,94,98,93,87,76,93,95,89,86,86,99,94,90,98,47,98,51,51,43,93,85,92,86,2,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
half_winger,88.7370269955454,189,74,5,4,90,90,96,95,91,91,76,97,96,90,85,98,94,97,90,90,94,98,98,97,62,74,54,64,48,86,93,75,75,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
classic_ten,92.6832864597065,189,74,5,4,90,90,96,95,91,91,76,97,96,90,85,98,94,97,90,90,94,98,98,97,62,74,54,64,48,86,93,75,75,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
shadow_striker,93.09221087303615,189,74,5,4,90,90,96,95,91,91,76,97,96,90,85,98,94,97,90,90,94,98,98,97,62,74,54,64,48,86,93,75,75,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
false_nine,93.62451594280802,183,81,5,5,96,99,94,94,92,90,88,82,92,82,80,97,82,82,99,93,93,93,95,93,50,92,39,44,34,96,92,82,86,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
half_winger,91.34694656592849,183,81,5,5,96,99,94,94,92,90,88,82,92,82,80,97,82,82,99,93,93,93,95,93,50,92,39,44,34,96,92,82,86,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
winger,93.71606736332761,183,81,5,5,96,99,94,94,92,90,88,82,92,82,80,97,82,82,99,93,93,93,95,93,50,92,39,44,34,96,92,82,86,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
shadow_striker,94.694393119064,183,81,5,5,96,99,94,94,92,90,88,82,92,82,80,97,82,82,99,93,93,93,95,93,50,92,39,44,34,96,92,82,86,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
inside_forward,92.51996921478325,183,81,5,5,96,99,94,94,92,90,88,82,92,82,80,97,82,82,99,93,93,93,95,93,50,92,39,44,34,96,92,82,86,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
advanced_forward,92.22748371520542,185,81,4,5,90,90,97,97,96,90,93,97,90,84,93,94,78,88,90,90,94,95,90,92,57,97,42,50,24,97,88,94,86,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
false_nine,90.8271280580327,185,81,4,5,90,90,97,97,96,90,93,97,90,84,93,94,78,88,90,90,94,95,90,92,57,97,42,50,24,97,88,94,86,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
target_forward,91.1618842480358,185,81,4,5,90,90,97,97,96,90,93,97,90,84,93,94,78,88,90,90,94,95,90,92,57,97,42,50,24,97,88,94,86,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
inside_forward,93.53931540918235,183,70,5,5,94,95,92,91,91,92,77,77,93,87,74,93,85,92,99,99,99,99,99,99,51,78,48,50,43,89,88,86,77,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
winger,95.09078695855956,183,70,5,5,94,95,92,91,91,92,77,77,93,87,74,93,85,92,99,99,99,99,99,99,51,78,48,50,43,89,88,86,77,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
inside_forward,93.035489732139,174,64,5,5,98,96,94,97,86,88,76,92,95,92,84,93,85,93,95,92,92,95,97,93,27,82,32,42,38,92,95,70,65,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
winger,95.00598542285422,174,64,5,5,98,96,94,97,86,88,76,92,95,92,84,93,85,93,95,92,92,95,97,93,27,82,32,42,38,92,95,70,65,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
advanced_forward,92.86817716650268,174,64,5,5,98,96,94,97,86,88,76,92,95,92,84,93,85,93,95,92,92,95,97,93,27,82,32,42,38,92,95,70,65,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
defender,94.65612729449163,193,92,5,5,83,91,52,57,89,70,50,68,78,58,76,86,93,68,70,70,93,82,75,95,94,93,96,97,94,94,83,98,95,0,0,0,0,1,0,0,0,1,0,0,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ball_playing_defender,90.52947504073155,193,92,5,5,83,91,52,57,89,70,50,68,78,58,76,86,93,68,70,70,93,82,75,95,94,93,96,97,94,94,83,98,95,0,0,0,0,1,0,0,0,1,0,0,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
stopper,92.17219687538092,193,92,5,5,83,91,52,57,89,70,50,68,78,58,76,86,93,68,70,70,93,82,75,95,94,93,96,97,94,94,83,98,95,0,0,0,0,1,0,0,0,1,0,0,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
advanced_forward,91.96127771813919,187,85,5,4,91,91,97,96,96,94,91,98,90,88,87,90,84,88,86,86,96,95,90,99,37,97,30,41,31,99,93,93,77,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
target_forward,92.1978450212206,187,85,5,4,91,91,97,96,96,94,91,98,90,88,87,90,84,88,86,86,96,95,90,99,37,97,30,41,31,99,93,93,77,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
poacher,91.53369255993763,187,85,5,4,91,91,97,96,96,94,91,98,90,88,87,90,84,88,86,86,96,95,90,99,37,97,30,41,31,99,93,93,77,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
inside_forward,91.61910807063177,178,75,5,5,98,96,92,92,86,82,89,73,92,90,79,90,80,86,97,93,93,94,95,91,60,90,64,65,64,92,93,77,91,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
advanced_forward,93.22102023519923,173,73,5,5,95,92,96,96,92,93,95,93,81,81,95,91,60,88,95,94,96,93,93,93,35,96,39,44,41,87,93,74,77,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
false_nine,90.48782523056443,173,73,5,5,95,92,96,96,92,93,95,93,81,81,95,91,60,88,95,94,96,93,93,93,35,96,39,44,41,87,93,74,77,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
poacher,92.29162609771683,173,73,5,5,95,92,96,96,92,93,95,93,81,81,95,91,60,88,95,94,96,93,93,93,35,96,39,44,41,87,93,74,77,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
false_nine,89.96769899665856,170,71,5,5,92,91,94,95,98,91,88,87,88,84,87,87,84,95,93,93,92,92,89,90,59,82,68,63,52,91,93,83,94,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
shadow_striker,91.25139275268133,170,71,5,5,92,91,94,95,98,91,88,87,88,84,87,87,84,95,93,93,92,92,89,90,59,82,68,63,52,91,93,83,94,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
poacher,90.62521919585609,170,71,5,5,92,91,94,95,98,91,88,87,88,84,87,87,84,95,93,93,92,92,89,90,59,82,68,63,52,91,93,83,94,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
inside_forward,90.17963772851658,188,81,5,5,97,97,86,91,89,87,83,76,91,90,71,93,80,87,93,93,92,94,94,90,46,93,44,46,41,94,88,88,78,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
false_nine,89.86794610975954,188,81,5,5,97,97,86,91,89,87,83,76,91,90,71,93,80,87,93,93,92,94,94,90,46,93,44,46,41,94,88,88,78,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
shadow_striker,91.00700356011352,188,81,5,5,97,97,86,91,89,87,83,76,91,90,71,93,80,87,93,93,92,94,94,90,46,93,44,46,41,94,88,88,78,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
advanced_forward,92.79252157026389,182,75,5,4,99,99,96,97,93,86,87,87,87,82,73,90,75,84,96,85,96,95,96,91,41,78,29,37,35,92,92,81,68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
attacking_wingback,90.33872672266652,172,70,4,4,93,94,85,65,95,90,76,71,84,96,81,92,91,92,85,85,92,92,90,92,93,90,93,92,91,88,88,98,88,0,0,0,0,1,0,2,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
wingback,91.1692888890919,172,70,4,4,93,94,85,65,95,90,76,71,84,96,81,92,91,92,85,85,92,92,90,92,93,90,93,92,91,88,88,98,88,0,0,0,0,1,0,2,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
falseback,91.30063999158206,172,70,4,4,93,94,85,65,95,90,76,71,84,96,81,92,91,92,85,85,92,92,90,92,93,90,93,92,91,88,88,98,88,0,0,0,0,1,0,2,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
box_to_box,91.0858265784058,181,75,4,5,85,85,94,90,97,95,88,88,97,96,84,95,95,94,82,84,97,97,92,94,81,67,81,86,65,76,93,80,80,1,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
playmaker,90.97530964247333,181,75,4,5,85,85,94,90,97,95,88,88,97,96,84,95,95,94,82,84,97,97,92,94,81,67,81,86,65,76,93,80,80,1,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
wide_midfielder,91.21858278611589,175,74,5,4,99,95,93,91,91,89,86,94,92,87,87,92,91,91,98,97,93,96,99,95,56,72,39,38,30,72,93,76,56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
inside_forward,92.3628471640667,175,74,5,4,99,95,93,91,91,89,86,94,92,87,87,92,91,91,98,97,93,96,99,95,56,72,39,38,30,72,93,76,56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
winger,93.07163018664092,175,74,5,4,99,95,93,91,91,89,86,94,92,87,87,92,91,91,98,97,93,96,99,95,56,72,39,38,30,72,93,76,56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
winger,93.76013821148105,172,68,5,4,99,99,99,86,96,95,92,92,94,93,94,96,93,93,99,96,94,93,97,96,94,73,87,86,84,91,99,84,86,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wingback,93.55291983877224,172,68,5,4,99,99,99,86,96,95,92,92,94,93,94,96,93,93,99,96,94,93,97,96,94,73,87,86,84,91,99,84,86,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
box_to_box,94.44482161431175,172,68,5,4,99,99,99,86,96,95,92,92,94,93,94,96,93,93,99,96,94,93,97,96,94,73,87,86,84,91,99,84,86,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
playmaker,93.98035725044231,172,68,5,4,99,99,99,86,96,95,92,92,94,93,94,96,93,93,99,96,94,93,97,96,94,73,87,86,84,91,99,84,86,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
advanced_forward,91.61059155693674,179,77,4,5,90,90,96,96,96,91,93,85,86,72,84,89,72,79,87,86,94,94,91,93,47,97,48,55,43,87,86,97,84,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
target_forward,85.57743094521066,179,77,4,5,90,90,96,96,96,91,93,85,86,72,84,89,72,79,87,86,94,94,91,93,47,97,48,55,43,87,86,97,84,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
poacher,91.36837906584879,179,77,4,5,90,90,96,96,96,91,93,85,86,72,84,89,72,79,87,86,94,94,91,93,47,97,48,55,43,87,86,97,84,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
advanced_forward,91.53109760554842,165,57,5,5,94,92,95,95,95,94,91,90,89,78,91,91,87,86,89,91,95,93,94,91,56,86,46,55,52,84,89,83,69,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
false_nine,91.13802251785745,165,57,5,5,94,92,95,95,95,94,91,90,89,78,91,91,87,86,89,91,95,93,94,91,56,86,46,55,52,84,89,83,69,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
playmaker,90.9871751552696,178,68,5,5,93,91,93,81,93,84,60,72,95,80,63,98,97,78,90,96,93,97,93,90,94,80,85,96,88,95,97,90,90,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
deep_lying_playmaker,92.05916601946495,178,68,5,5,93,91,93,81,93,84,60,72,95,80,63,98,97,78,90,96,93,97,93,90,94,80,85,96,88,95,97,90,90,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
defender,93.5525805666166,188,84,4,4,88,92,74,70,92,79,75,78,70,72,88,90,83,67,80,80,91,85,80,88,94,96,95,95,93,90,92,95,94,0,0,0,0,1,0,1,0,1,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ball_playing_defender,89.95865590828163,188,84,4,4,88,92,74,70,92,79,75,78,70,72,88,90,83,67,80,80,91,85,80,88,94,96,95,95,93,90,92,95,94,0,0,0,0,1,0,1,0,1,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
stopper,91.64652080762862,188,84,4,4,88,92,74,70,92,79,75,78,70,72,88,90,83,67,80,80,91,85,80,88,94,96,95,95,93,90,92,95,94,0,0,0,0,1,0,1,0,1,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
centre_half,87.17287879410974,165,64,4,5,90,90,92,64,87,66,66,86,95,95,77,98,96,87,92,92,93,92,88,94,93,72,98,99,96,85,96,86,86,0,0,0,0,0,0,1,2,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wide_half,92.3018695616033,165,64,4,5,90,90,92,64,87,66,66,86,95,95,77,98,96,87,92,92,93,92,88,94,93,72,98,99,96,85,96,86,86,0,0,0,0,0,0,1,2,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
box_to_box,92.71003341224639,165,64,4,5,90,90,92,64,87,66,66,86,95,95,77,98,96,87,92,92,93,92,88,94,93,72,98,99,96,85,96,86,86,0,0,0,0,0,0,1,2,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
playmaker,88.29752731022313,165,64,4,5,90,90,92,64,87,66,66,86,95,95,77,98,96,87,92,92,93,92,88,94,93,72,98,99,96,85,96,86,86,0,0,0,0,0,0,1,2,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wide_half,89.53147875745624,188,82,4,4,87,85,81,75,86,83,55,61,91,78,58,93,92,87,85,84,91,89,88,92,95,85,94,96,93,94,93,92,91,0,0,0,0,0,0,1,0,2,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ball_playing_defender,90.11684329439574,188,82,4,4,87,85,81,75,86,83,55,61,91,78,58,93,92,87,85,84,91,89,88,92,95,85,94,96,93,94,93,92,91,0,0,0,0,0,0,1,0,2,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
deep_lying_playmaker,88.72171297378497,188,82,4,4,87,85,81,75,86,83,55,61,91,78,58,93,92,87,85,84,91,89,88,92,95,85,94,96,93,94,93,92,91,0,0,0,0,0,0,1,0,2,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
box_to_box,92.47881560939757,192,83,5,5,89,87,84,84,88,88,72,80,96,72,64,96,96,70,86,85,93,93,88,93,98,88,90,97,91,84,98,95,97,0,0,0,0,1,0,0,2,0,0,0,0,1,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
deep_lying_playmaker,91.84636643961991,192,83,5,5,89,87,84,84,88,88,72,80,96,72,64,96,96,70,86,85,93,93,88,93,98,88,90,97,91,84,98,95,97,0,0,0,0,1,0,0,2,0,0,0,0,1,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
attacking_wingback,92.45512193368305,185,77,5,4,99,99,86,72,83,72,66,62,88,95,53,94,83,83,93,92,92,92,93,88,92,82,83,85,84,98,92,87,85,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
wingback,93.47662041687485,185,77,5,4,99,99,86,72,83,72,66,62,88,95,53,94,83,83,93,92,92,92,93,88,92,82,83,85,84,98,92,87,85,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
fullback,94.63861560574824,185,77,5,4,99,99,86,72,83,72,66,62,88,95,53,94,83,83,93,92,92,92,93,88,92,82,83,85,84,98,92,87,85,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
winger,89.37887944463559,185,77,5,4,99,99,86,72,83,72,66,62,88,95,53,94,83,83,93,92,92,92,93,88,92,82,83,85,84,98,92,87,85,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
defender,82.84040171739373,178,67,2,4,83,86,44,57,67,46,67,57,72,68,48,95,80,78,80,80,95,87,72,90,94,90,98,93,94,92,82,97,95,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ball_playing_defender,86.31489126343857,178,67,2,4,83,86,44,57,67,46,67,57,72,68,48,95,80,78,80,80,95,87,72,90,94,90,98,93,94,92,82,97,95,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
stopper,87.68381214736414,178,67,2,4,83,86,44,57,67,46,67,57,72,68,48,95,80,78,80,80,95,87,72,90,94,90,98,93,94,92,82,97,95,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
advanced_forward,92.41495855752929,168,66,5,5,91,90,96,96,90,88,96,74,86,77,74,85,73,83,94,88,93,95,94,95,28,97,49,44,34,93,91,90,73,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
target_forward,82.29957836167341,168,66,5,5,91,90,96,96,90,88,96,74,86,77,74,85,73,83,94,88,93,95,94,95,28,97,49,44,34,93,91,90,73,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
poacher,91.98298846057385,168,66,5,5,91,90,96,96,90,88,96,74,86,77,74,85,73,83,94,88,93,95,94,95,28,97,49,44,34,93,91,90,73,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
attacking_wingback,91.88546978719197,155,55,5,5,93,95,92,85,87,85,82,87,99,99,99,99,99,99,92,99,90,96,93,92,88,72,90,89,88,87,92,88,83,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,2,1,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
